t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
9.853840,60,71,-1,60,0.020985,232,348955,1
9.879404,60,71,-1,60,0.025564,232,348955,1
9.897591,60,71,-1,60,0.018187,232,348955,1
9.923264,60,71,-1,60,0.025673,232,348955,1
9.941091,60,71,-1,60,0.017827,232,348955,1
9.965990,60,71,-1,60,0.024899,232,348955,1
9.985861,60,71,-1,60,0.019871,232,348955,1
10.012067,60,71,-1,60,0.026206,232,348955,1
10.029566,60,71,-1,60,0.017499,232,348955,1
10.054504,60,71,-1,60,0.024938,232,348955,1
10.073633,60,71,-1,60,0.019129,232,348955,1
10.102655,60,71,-1,60,0.029022,232,348955,1
10.120558,60,71,-1,60,0.017903,232,348955,1
10.141627,60,71,-1,60,0.021069,232,348955,1
11.605260,60,67,-1,60,1.463633,1,348955,1
11.607736,60,67,-1,60,0.002476,2,348955,1
11.614337,60,67,-1,60,0.006601,3,348955,1
12.309096,60,67,-1,60,0.694759,1,348955,1
12.315515,60,67,-1,60,0.006419,2,348955,1
12.317977,60,67,-1,60,0.002462,3,348955,1
13.340325,60,67,-1,60,1.022348,232,348955,1
13.365099,60,67,-1,60,0.024774,232,348955,1
13.389701,60,67,-1,60,0.024602,232,348955,1
13.409372,60,67,-1,60,0.019671,232,348955,1
13.439891,60,67,-1,60,0.030519,232,348955,1
13.463072,60,67,-1,60,0.023181,232,348955,1
13.489851,60,67,-1,60,0.026779,232,348955,1
13.522017,60,67,-1,60,0.032166,232,348955,1
13.550192,60,67,-1,60,0.028175,232,348955,1
13.570047,60,67,-1,60,0.019855,232,348955,1
13.599558,60,67,-1,60,0.029511,232,348955,1
13.628801,60,67,-1,60,0.029243,232,348955,1
13.652705,60,67,-1,60,0.023904,232,348955,1
13.695712,60,67,-1,60,0.043007,232,348955,1
13.716844,60,67,-1,60,0.021132,232,348955,1
13.746572,60,67,-1,60,0.029728,232,348955,1
13.772024,60,67,-1,60,0.025452,232,348955,1
13.796255,60,67,-1,60,0.024231,232,348955,1
13.831583,60,67,-1,60,0.035328,232,348955,1
13.859554,60,67,-1,60,0.027971,232,348955,1
13.884411,60,67,-1,60,0.024857,232,348955,1
13.910734,60,67,-1,60,0.026323,232,348955,1
13.948971,60,67,-1,60,0.038237,232,348955,1
13.980115,60,67,-1,60,0.031144,232,348955,1
14.009331,60,67,-1,60,0.029216,232,348955,1
14.035408,60,67,-1,60,0.026077,232,348955,1
14.058140,60,67,-1,60,0.022732,232,348955,1
14.082865,60,67,-1,60,0.024725,232,348955,1
14.107842,60,67,-1,60,0.024977,232,348955,1
14.130691,60,67,-1,60,0.022849,232,348955,1
14.691015,60,79,-1,60,0.560324,1,348955,1
14.699423,60,79,-1,60,0.008408,2,348955,1
14.707300,60,79,-1,60,0.007877,3,348955,1
15.503239,60,79,-1,60,0.795939,1,348955,1
15.511645,60,79,-1,60,0.008406,2,348955,1
15.519736,60,79,-1,60,0.008091,3,348955,1
16.534180,60,79,-1,60,1.014444,232,348955,1
16.554098,60,79,-1,60,0.019918,232,348955,1
16.582605,60,79,-1,60,0.028507,232,348955,1
16.601711,60,79,-1,60,0.019106,232,348955,1
16.631568,60,79,-1,60,0.029857,232,348955,1
16.649738,60,79,-1,60,0.018170,232,348955,1
16.675547,60,79,-1,60,0.025809,232,348955,1
16.711340,60,79,-1,60,0.035793,232,348955,1
16.731529,60,79,-1,60,0.020189,232,348955,1
16.771168,60,79,-1,60,0.039639,232,348955,1
16.789588,60,79,-1,60,0.018420,232,348955,1
16.817471,60,79,-1,60,0.027883,232,348955,1
16.843128,60,79,-1,60,0.025657,232,348955,1
16.861110,60,79,-1,60,0.017982,232,348955,1
16.887061,60,79,-1,60,0.025951,232,348955,1
16.906042,60,79,-1,60,0.018981,232,348955,1
16.928716,60,79,-1,60,0.022674,232,348955,1
16.949963,60,79,-1,60,0.021247,232,348955,1
16.975566,60,79,-1,60,0.025603,232,348955,1
16.993077,60,79,-1,60,0.017511,232,348955,1
17.018792,60,79,-1,60,0.025715,232,348955,1
17.037650,60,79,-1,60,0.018858,232,348955,1
17.068430,60,79,-1,60,0.030780,232,348955,1
17.090523,60,79,-1,60,0.022093,232,348955,1
17.109629,60,79,-1,60,0.019106,232,348955,1
17.134326,60,79,-1,60,0.024697,232,348955,1
17.156143,60,79,-1,60,0.021817,232,348955,1
17.172560,60,79,-1,60,0.016417,232,348955,1
17.192594,60,79,-1,60,0.020034,232,348955,1
17.212992,60,79,-1,60,0.020398,232,348955,1
18.667785,60,75,-1,60,1.454793,1,348955,1
18.669734,60,75,-1,60,0.001949,2,348955,1
18.676978,60,75,-1,60,0.007244,3,348955,1
19.445417,60,75,-1,60,0.768439,1,348955,1
19.452868,60,75,-1,60,0.007451,2,348955,1
19.459728,60,75,-1,60,0.006860,3,348955,1
20.490463,60,75,-1,60,1.030735,232,348955,1
20.508476,60,75,-1,60,0.018013,232,348955,1
20.537338,60,75,-1,60,0.028862,232,348955,1
20.564242,60,75,-1,60,0.026904,232,348955,1
20.587032,60,75,-1,60,0.022790,232,348955,1
20.610151,60,75,-1,60,0.023119,232,348955,1
20.634894,60,75,-1,60,0.024743,232,348955,1
20.660111,60,75,-1,60,0.025217,232,348955,1
20.689634,60,75,-1,60,0.029523,232,348955,1
20.724176,60,75,-1,60,0.034542,232,348955,1
20.740058,60,75,-1,60,0.015882,232,348955,1
20.767725,60,75,-1,60,0.027667,232,348955,1
20.785442,60,75,-1,60,0.017717,232,348955,1
20.811358,60,75,-1,60,0.025916,232,348955,1
20.835182,60,75,-1,60,0.023824,232,348955,1
20.858794,60,75,-1,60,0.023612,232,348955,1
20.882415,60,75,-1,60,0.023621,232,348955,1
20.906641,60,75,-1,60,0.024226,232,348955,1
20.931528,60,75,-1,60,0.024887,232,348955,1
20.949017,60,75,-1,60,0.017489,232,348955,1
20.974575,60,75,-1,60,0.025558,232,348955,1
20.992124,60,75,-1,60,0.017549,232,348955,1
21.013600,60,75,-1,60,0.021476,232,348955,1
21.038350,60,75,-1,60,0.024750,232,348955,1
21.057117,60,75,-1,60,0.018767,232,348955,1
21.083625,60,75,-1,60,0.026508,232,348955,1
21.106254,60,75,-1,60,0.022629,232,348955,1
21.125023,60,75,-1,60,0.018769,232,348955,1
21.153058,60,75,-1,60,0.028035,232,348955,1
21.179514,60,75,-1,60,0.026456,232,348955,1
21.634029,60,87,-1,60,0.454515,1,348955,1
21.637255,60,87,-1,60,0.003226,2,348955,1
21.643755,60,87,-1,60,0.006500,3,348955,1
22.320662,60,87,-1,60,0.676907,1,348955,1
22.326683,60,87,-1,60,0.006021,2,348955,1
22.329168,60,87,-1,60,0.002485,3,348955,1
23.340299,60,87,-1,60,1.011131,232,348955,1
23.361240,60,87,-1,60,0.020941,232,348955,1
23.381121,60,87,-1,60,0.019881,232,348955,1
23.406180,60,87,-1,60,0.025059,232,348955,1
23.427115,60,87,-1,60,0.020935,232,348955,1
23.443266,60,87,-1,60,0.016151,232,348955,1
23.461563,60,87,-1,60,0.018297,232,348955,1
23.481205,60,87,-1,60,0.019642,232,348955,1
23.500816,60,87,-1,60,0.019611,232,348955,1
23.521543,60,87,-1,60,0.020727,232,348955,1
23.541649,60,87,-1,60,0.020106,232,348955,1
23.566207,60,87,-1,60,0.024558,232,348955,1
23.583634,60,87,-1,60,0.017427,232,348955,1
23.605715,60,87,-1,60,0.022081,232,348955,1
23.625607,60,87,-1,60,0.019892,232,348955,1
23.649961,60,87,-1,60,0.024354,232,348955,1
23.671497,60,87,-1,60,0.021536,232,348955,1
23.689033,60,87,-1,60,0.017536,232,348955,1
23.708600,60,87,-1,60,0.019567,232,348955,1
23.739370,60,87,-1,60,0.030770,232,348955,1
23.752958,60,87,-1,60,0.013588,232,348955,1
23.773296,60,87,-1,60,0.020338,232,348955,1
23.793373,60,87,-1,60,0.020077,232,348955,1
23.813324,60,87,-1,60,0.019951,232,348955,1
23.832410,60,87,-1,60,0.019086,232,348955,1
23.852638,60,87,-1,60,0.020228,232,348955,1
23.878191,60,87,-1,60,0.025553,232,348955,1
23.898937,60,87,-1,60,0.020746,232,348955,1
23.915172,60,87,-1,60,0.016235,232,348955,1
23.933174,60,87,-1,60,0.018002,232,348955,1
25.365158,60,83,-1,60,1.431984,1,348955,1
25.375383,60,83,-1,60,0.010225,2,348955,1
25.378485,60,83,-1,60,0.003102,3,348955,1
26.060415,60,83,-1,60,0.681930,1,348955,1
26.066249,60,83,-1,60,0.005834,2,348955,1
26.068245,60,83,-1,60,0.001996,3,348955,1
27.077035,60,83,-1,60,1.008790,232,348955,1
27.096545,60,83,-1,60,0.019510,232,348955,1
27.116768,60,83,-1,60,0.020223,232,348955,1
27.137705,60,83,-1,60,0.020937,232,348955,1
27.157587,60,83,-1,60,0.019882,232,348955,1
27.176872,60,83,-1,60,0.019285,232,348955,1
27.197306,60,83,-1,60,0.020434,232,348955,1
27.217937,60,83,-1,60,0.020631,232,348955,1
27.242032,60,83,-1,60,0.024095,232,348955,1
27.262066,60,83,-1,60,0.020034,232,348955,1
27.278860,60,83,-1,60,0.016794,232,348955,1
27.306444,60,83,-1,60,0.027584,232,348955,1
27.323348,60,83,-1,60,0.016904,232,348955,1
27.345629,60,83,-1,60,0.022281,232,348955,1
27.365155,60,83,-1,60,0.019526,232,348955,1
27.385426,60,83,-1,60,0.020271,232,348955,1
27.405621,60,83,-1,60,0.020195,232,348955,1
27.425442,60,83,-1,60,0.019821,232,348955,1
27.444032,60,83,-1,60,0.018590,232,348955,1
27.460038,60,83,-1,60,0.016006,232,348955,1
27.475672,60,83,-1,60,0.015634,232,348955,1
27.493689,60,83,-1,60,0.018017,232,348955,1
27.518087,60,83,-1,60,0.024398,232,348955,1
27.535616,60,83,-1,60,0.017529,232,348955,1
27.562258,60,83,-1,60,0.026642,232,348955,1
27.579523,60,83,-1,60,0.017265,232,348955,1
27.606080,60,83,-1,60,0.026557,232,348955,1
27.623913,60,83,-1,60,0.017833,232,348955,1
27.645560,60,83,-1,60,0.021647,232,348955,1
27.665446,60,83,-1,60,0.019886,232,348955,1
28.100467,60,95,-1,60,0.435021,1,348955,1
28.107423,60,95,-1,60,0.006956,2,348955,1
28.109678,60,95,-1,60,0.002255,3,348955,1
28.809264,60,95,-1,60,0.699586,1,348955,1
28.825303,60,95,-1,60,0.016039,2,348955,1
28.838137,60,95,-1,60,0.012834,3,348955,1
29.848968,60,95,-1,60,1.010831,232,348955,1
29.874691,60,95,-1,60,0.025723,232,348955,1
29.898674,60,95,-1,60,0.023983,232,348955,1
29.917207,60,95,-1,60,0.018533,232,348955,1
29.942079,60,95,-1,60,0.024872,232,348955,1
29.967309,60,95,-1,60,0.025230,232,348955,1
29.993462,60,95,-1,60,0.026153,232,348955,1
30.021200,60,95,-1,60,0.027738,232,348955,1
30.054406,60,95,-1,60,0.033206,232,348955,1
30.078889,60,95,-1,60,0.024483,232,348955,1
30.103520,60,95,-1,60,0.024631,232,348955,1
30.128108,60,95,-1,60,0.024588,232,348955,1
30.156263,60,95,-1,60,0.028155,232,348955,1
30.177823,60,95,-1,60,0.021560,232,348955,1
30.209007,60,95,-1,60,0.031184,232,348955,1
30.237119,60,95,-1,60,0.028112,232,348955,1
30.265740,60,95,-1,60,0.028621,232,348955,1
30.296343,60,95,-1,60,0.030603,232,348955,1
30.321165,60,95,-1,60,0.024822,232,348955,1
30.340904,60,95,-1,60,0.019739,232,348955,1
30.366535,60,95,-1,60,0.025631,232,348955,1
30.385185,60,95,-1,60,0.018650,232,348955,1
30.409966,60,95,-1,60,0.024781,232,348955,1
30.430748,60,95,-1,60,0.020782,232,348955,1
30.448043,60,95,-1,60,0.017295,232,348955,1
30.474639,60,95,-1,60,0.026596,232,348955,1
30.492078,60,95,-1,60,0.017439,232,348955,1
30.513501,60,95,-1,60,0.021423,232,348955,1
30.533734,60,95,-1,60,0.020233,232,348955,1
30.558310,60,95,-1,60,0.024576,232,348955,1
32.050459,60,91,-1,60,1.492149,1,348955,1
32.053180,60,91,-1,60,0.002721,2,348955,1
32.059706,60,91,-1,60,0.006526,3,348955,1
32.739668,60,91,-1,60,0.679962,1,348955,1
32.746476,60,91,-1,60,0.006808,2,348955,1
32.748710,60,91,-1,60,0.002234,3,348955,1
33.762522,60,91,-1,60,1.013812,232,348955,1
33.786247,60,91,-1,60,0.023725,232,348955,1
33.802986,60,91,-1,60,0.016739,232,348955,1
33.820405,60,91,-1,60,0.017419,232,348955,1
33.846030,60,91,-1,60,0.025625,232,348955,1
33.866538,60,91,-1,60,0.020508,232,348955,1
33.882523,60,91,-1,60,0.015985,232,348955,1
33.906226,60,91,-1,60,0.023703,232,348955,1
33.924209,60,91,-1,60,0.017983,232,348955,1
33.951168,60,91,-1,60,0.026959,232,348955,1
33.969281,60,91,-1,60,0.018113,232,348955,1
33.988301,60,91,-1,60,0.019020,232,348955,1
34.010706,60,91,-1,60,0.022405,232,348955,1
34.028143,60,91,-1,60,0.017437,232,348955,1
34.049868,60,91,-1,60,0.021725,232,348955,1
34.075104,60,91,-1,60,0.025236,232,348955,1
34.098649,60,91,-1,60,0.023545,232,348955,1
34.115894,60,91,-1,60,0.017245,232,348955,1
34.143052,60,91,-1,60,0.027158,232,348955,1
34.159269,60,91,-1,60,0.016217,232,348955,1
34.183028,60,91,-1,60,0.023759,232,348955,1
34.201757,60,91,-1,60,0.018729,232,348955,1
34.226798,60,91,-1,60,0.025041,232,348955,1
34.243541,60,91,-1,60,0.016743,232,348955,1
34.265460,60,91,-1,60,0.021919,232,348955,1
34.285537,60,91,-1,60,0.020077,232,348955,1
34.305280,60,91,-1,60,0.019743,232,348955,1
34.325233,60,91,-1,60,0.019953,232,348955,1
34.345558,60,91,-1,60,0.020325,232,348955,1
34.364857,60,91,-1,60,0.019299,232,348955,1
34.845978,60,103,-1,60,0.481121,1,348955,1
34.848750,60,103,-1,60,0.002772,2,348955,1
34.855500,60,103,-1,60,0.006750,3,348955,1
35.560944,60,103,-1,60,0.705444,1,348955,1
35.567535,60,103,-1,60,0.006591,2,348955,1
35.574418,60,103,-1,60,0.006883,3,348955,1
36.584493,60,103,-1,60,1.010075,232,348955,1
36.611368,60,103,-1,60,0.026875,232,348955,1
36.629838,60,103,-1,60,0.018470,232,348955,1
36.652899,60,103,-1,60,0.023061,232,348955,1
36.681257,60,103,-1,60,0.028358,232,348955,1
36.708033,60,103,-1,60,0.026776,232,348955,1
36.731327,60,103,-1,60,0.023294,232,348955,1
36.754207,60,103,-1,60,0.022880,232,348955,1
36.775341,60,103,-1,60,0.021134,232,348955,1
36.809066,60,103,-1,60,0.033725,232,348955,1
36.832626,60,103,-1,60,0.023560,232,348955,1
36.859260,60,103,-1,60,0.026634,232,348955,1
36.877473,60,103,-1,60,0.018213,232,348955,1
36.902723,60,103,-1,60,0.025250,232,348955,1
36.921631,60,103,-1,60,0.018908,232,348955,1
36.950817,60,103,-1,60,0.029186,232,348955,1
36.967032,60,103,-1,60,0.016215,232,348955,1
36.984769,60,103,-1,60,0.017737,232,348955,1
37.005416,60,103,-1,60,0.020647,232,348955,1
37.024549,60,103,-1,60,0.019133,232,348955,1
37.044389,60,103,-1,60,0.019840,232,348955,1
37.065757,60,103,-1,60,0.021368,232,348955,1
37.091139,60,103,-1,60,0.025382,232,348955,1
37.108623,60,103,-1,60,0.017484,232,348955,1
37.129387,60,103,-1,60,0.020764,232,348955,1
37.154480,60,103,-1,60,0.025093,232,348955,1
37.172146,60,103,-1,60,0.017666,232,348955,1
37.193565,60,103,-1,60,0.021419,232,348955,1
37.212946,60,103,-1,60,0.019381,232,348955,1
37.233687,60,103,-1,60,0.020741,232,348955,1
38.671072,60,99,-1,60,1.437385,1,348955,1
38.673004,60,99,-1,60,0.001932,2,348955,1
38.679244,60,99,-1,60,0.006240,3,348955,1
39.398897,60,100,-1,60,0.719653,1,348955,1
39.400712,60,100,-1,60,0.001815,2,348955,1
39.407235,60,100,-1,60,0.006523,3,348955,1
40.417723,60,100,-1,60,1.010488,232,348955,1
40.446791,60,100,-1,60,0.029068,232,348955,1
40.467117,60,100,-1,60,0.020326,232,348955,1
40.495213,60,100,-1,60,0.028096,232,348955,1
40.512065,60,100,-1,60,0.016852,232,348955,1
40.532279,60,100,-1,60,0.020214,232,348955,1
40.558675,60,100,-1,60,0.026396,232,348955,1
40.574675,60,100,-1,60,0.016000,232,348955,1
40.592577,60,100,-1,60,0.017902,232,348955,1
40.613047,60,100,-1,60,0.020470,232,348955,1
40.633425,60,100,-1,60,0.020378,232,348955,1
40.652307,60,100,-1,60,0.018882,232,348955,1
40.673759,60,100,-1,60,0.021452,232,348955,1
40.695294,60,100,-1,60,0.021535,232,348955,1
40.717884,60,100,-1,60,0.022590,232,348955,1
40.743314,60,100,-1,60,0.025430,232,348955,1
40.760615,60,100,-1,60,0.017301,232,348955,1
40.781607,60,100,-1,60,0.020992,232,348955,1
40.801448,60,100,-1,60,0.019841,232,348955,1
40.820003,60,100,-1,60,0.018555,232,348955,1
40.836351,60,100,-1,60,0.016348,232,348955,1
40.856400,60,100,-1,60,0.020049,232,348955,1
40.877671,60,100,-1,60,0.021271,232,348955,1
40.897108,60,100,-1,60,0.019437,232,348955,1
40.916590,60,100,-1,60,0.019482,232,348955,1
40.937085,60,100,-1,60,0.020495,232,348955,1
40.957548,60,100,-1,60,0.020463,232,348955,1
40.987892,60,100,-1,60,0.030344,232,348955,1
41.010886,60,100,-1,60,0.022994,232,348955,1
41.030853,60,100,-1,60,0.019967,232,348955,1
41.510001,60,112,-1,60,0.479148,1,348955,1
41.512412,60,112,-1,60,0.002411,2,348955,1
41.518802,60,112,-1,60,0.006390,3,348955,1
42.256444,60,112,-1,60,0.737642,1,348955,1
42.263440,60,112,-1,60,0.006996,2,348955,1
42.270882,60,112,-1,60,0.007442,3,348955,1
