t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
6.899988,60,59,-1,60,0.000000,18,215687,1
6.899988,60,59,-1,60,0.000000,19,215687,1
6.899988,60,59,-1,60,0.000000,20,215687,1
7.899981,60,59,-1,60,0.999993,240,215687,1
7.999979,60,59,-1,60,0.099998,240,215687,1
7.999979,60,59,-1,60,0.000000,240,215687,1
8.100018,60,59,-1,60,0.100039,240,215687,1
8.100018,60,59,-1,60,0.000000,240,215687,1
8.199982,60,59,-1,60,0.099964,240,215687,1
8.199982,60,59,-1,60,0.000000,240,215687,1
8.299993,60,59,-1,60,0.100011,240,215687,1
8.299993,60,59,-1,60,0.000000,240,215687,1
8.399998,60,59,-1,60,0.100005,240,215687,1
8.399998,60,59,-1,60,0.000000,240,215687,1
8.499999,60,59,-1,60,0.100001,240,215687,1
8.500000,60,59,-1,60,0.000001,240,215687,1
8.599959,60,59,-1,60,0.099959,240,215687,1
8.599959,60,59,-1,60,0.000000,240,215687,1
8.700022,60,59,-1,60,0.100063,240,215687,1
8.700022,60,59,-1,60,0.000000,240,215687,1
8.800013,60,59,-1,60,0.099991,240,215687,1
8.800013,60,59,-1,60,0.000000,240,215687,1
8.900009,60,59,-1,60,0.099996,240,215687,1
8.900009,60,59,-1,60,0.000000,240,215687,1
8.999970,60,59,-1,60,0.099961,240,215687,1
8.999970,60,59,-1,60,0.000000,240,215687,1
9.100009,60,59,-1,60,0.100039,240,215687,1
9.100009,60,59,-1,60,0.000000,240,215687,1
9.200012,60,59,-1,60,0.100003,240,215687,1
9.200012,60,59,-1,60,0.000000,240,215687,1
9.300011,60,59,-1,60,0.099999,240,215687,1
9.300011,60,59,-1,60,0.000000,240,215687,1
9.399968,60,59,-1,60,0.099957,240,215687,1
9.999991,60,71,-1,60,0.600023,1,215687,1
9.999991,60,71,-1,60,0.000000,2,215687,1
10.700107,60,71,-1,60,0.700116,1,215687,1
10.700108,60,71,-1,60,0.000001,2,215687,1
11.799995,60,71,-1,60,1.099887,240,215687,1
11.799995,60,71,-1,60,0.000000,240,215687,1
11.900010,60,71,-1,60,0.100015,240,215687,1
11.900010,60,71,-1,60,0.000000,240,215687,1
11.999984,60,71,-1,60,0.099974,240,215687,1
11.999984,60,71,-1,60,0.000000,240,215687,1
12.099981,60,71,-1,60,0.099997,240,215687,1
12.099981,60,71,-1,60,0.000000,240,215687,1
12.199984,60,71,-1,60,0.100003,240,215687,1
12.199984,60,71,-1,60,0.000000,240,215687,1
12.299969,60,71,-1,60,0.099985,240,215687,1
12.299969,60,71,-1,60,0.000000,240,215687,1
12.399979,60,71,-1,60,0.100010,240,215687,1
12.399979,60,71,-1,60,0.000000,240,215687,1
12.499981,60,71,-1,60,0.100002,240,215687,1
12.499981,60,71,-1,60,0.000000,240,215687,1
12.599961,60,71,-1,60,0.099980,240,215687,1
12.599961,60,71,-1,60,0.000000,240,215687,1
12.700029,60,71,-1,60,0.100068,240,215687,1
12.700030,60,71,-1,60,0.000001,240,215687,1
12.799993,60,71,-1,60,0.099963,240,215687,1
12.799993,60,71,-1,60,0.000000,240,215687,1
12.899973,60,71,-1,60,0.099980,240,215687,1
12.899973,60,71,-1,60,0.000000,240,215687,1
12.999966,60,71,-1,60,0.099993,240,215687,1
12.999966,60,71,-1,60,0.000000,240,215687,1
13.099980,60,71,-1,60,0.100014,240,215687,1
13.099980,60,71,-1,60,0.000000,240,215687,1
13.199967,60,71,-1,60,0.099987,240,215687,1
13.199967,60,71,-1,60,0.000000,240,215687,1
14.899988,60,67,-1,60,1.700021,1,215687,1
14.899989,60,67,-1,60,0.000001,2,215687,1
14.899989,60,67,-1,60,0.000000,3,215687,1
14.899989,60,67,-1,60,0.000000,4,215687,1
14.899989,60,67,-1,60,0.000000,5,215687,1
14.899989,60,67,-1,60,0.000000,6,215687,1
14.899989,60,67,-1,60,0.000000,7,215687,1
15.099988,60,67,-1,60,0.199999,8,215687,1
15.099989,60,67,-1,60,0.000001,9,215687,1
15.099989,60,67,-1,60,0.000000,10,215687,1
15.099989,60,67,-1,60,0.000000,11,215687,1
15.099989,60,67,-1,60,0.000000,12,215687,1
15.099989,60,67,-1,60,0.000000,13,215687,1
15.099989,60,67,-1,60,0.000000,14,215687,1
15.099989,60,67,-1,60,0.000000,15,215687,1
15.100080,60,67,-1,60,0.000091,16,215687,1
15.100080,60,67,-1,60,0.000000,17,215687,1
15.100080,60,67,-1,60,0.000000,18,215687,1
15.100080,60,67,-1,60,0.000000,19,215687,1
15.100080,60,67,-1,60,0.000000,20,215687,1
16.000050,60,67,-1,60,0.899970,1,215687,1
16.000050,60,67,-1,60,0.000000,2,215687,1
16.000050,60,67,-1,60,0.000000,3,215687,1
16.000050,60,67,-1,60,0.000000,4,215687,1
16.000050,60,67,-1,60,0.000000,5,215687,1
16.000050,60,67,-1,60,0.000000,6,215687,1
16.000050,60,67,-1,60,0.000000,7,215687,1
16.000050,60,67,-1,60,0.000000,8,215687,1
16.000125,60,67,-1,60,0.000075,9,215687,1
16.000125,60,67,-1,60,0.000000,10,215687,1
16.000125,60,67,-1,60,0.000000,11,215687,1
16.000125,60,67,-1,60,0.000000,12,215687,1
16.000125,60,67,-1,60,0.000000,13,215687,1
16.000125,60,67,-1,60,0.000000,14,215687,1
16.000125,60,67,-1,60,0.000000,15,215687,1
16.000125,60,67,-1,60,0.000000,16,215687,1
16.000136,60,67,-1,60,0.000011,17,215687,1
16.000136,60,67,-1,60,0.000000,18,215687,1
16.199968,60,67,-1,60,0.199832,19,215687,1
16.199968,60,67,-1,60,0.000000,20,215687,1
17.200018,60,67,-1,60,1.000050,240,215687,1
17.399973,60,67,-1,60,0.199955,240,215687,1
17.399973,60,67,-1,60,0.000000,240,215687,1
17.499973,60,67,-1,60,0.100000,240,215687,1
17.499973,60,67,-1,60,0.000000,240,215687,1
17.599977,60,67,-1,60,0.100004,240,215687,1
17.599977,60,67,-1,60,0.000000,240,215687,1
17.699994,60,67,-1,60,0.100017,240,215687,1
17.699995,60,67,-1,60,0.000001,240,215687,1
17.800017,60,67,-1,60,0.100022,240,215687,1
17.800018,60,67,-1,60,0.000001,240,215687,1
17.899970,60,67,-1,60,0.099952,240,215687,1
17.899971,60,67,-1,60,0.000001,240,215687,1
17.999990,60,67,-1,60,0.100019,240,215687,1
17.999990,60,67,-1,60,0.000000,240,215687,1
18.099977,60,67,-1,60,0.099987,240,215687,1
18.099977,60,67,-1,60,0.000000,240,215687,1
18.199996,60,67,-1,60,0.100019,240,215687,1
18.199997,60,67,-1,60,0.000001,240,215687,1
18.299968,60,67,-1,60,0.099971,240,215687,1
18.299968,60,67,-1,60,0.000000,240,215687,1
18.400017,60,67,-1,60,0.100049,240,215687,1
18.400017,60,67,-1,60,0.000000,240,215687,1
18.499997,60,67,-1,60,0.099980,240,215687,1
18.499998,60,67,-1,60,0.000001,240,215687,1
18.599976,60,67,-1,60,0.099978,240,215687,1
18.599976,60,67,-1,60,0.000000,240,215687,1
18.699969,60,67,-1,60,0.099993,240,215687,1
18.699969,60,67,-1,60,0.000000,240,215687,1
18.800030,60,67,-1,60,0.100061,240,215687,1
19.499963,60,79,-1,60,0.699933,1,215687,1
19.499963,60,79,-1,60,0.000000,2,215687,1
20.099987,60,79,-1,60,0.600024,1,215687,1
20.099987,60,79,-1,60,0.000000,2,215687,1
21.299980,60,79,-1,60,1.199993,240,215687,1
21.299980,60,79,-1,60,0.000000,240,215687,1
21.399985,60,79,-1,60,0.100005,240,215687,1
21.399986,60,79,-1,60,0.000001,240,215687,1
21.499978,60,79,-1,60,0.099992,240,215687,1
21.499978,60,79,-1,60,0.000000,240,215687,1
21.599976,60,79,-1,60,0.099998,240,215687,1
21.599976,60,79,-1,60,0.000000,240,215687,1
21.700001,60,79,-1,60,0.100025,240,215687,1
21.900017,60,79,-1,60,0.200016,240,215687,1
21.900017,60,79,-1,60,0.000000,240,215687,1
21.999987,60,79,-1,60,0.099970,240,215687,1
21.999987,60,79,-1,60,0.000000,240,215687,1
22.100019,60,79,-1,60,0.100032,240,215687,1
22.100020,60,79,-1,60,0.000001,240,215687,1
22.199983,60,79,-1,60,0.099963,240,215687,1
22.199983,60,79,-1,60,0.000000,240,215687,1
22.299975,60,79,-1,60,0.099992,240,215687,1
22.299975,60,79,-1,60,0.000000,240,215687,1
22.399972,60,79,-1,60,0.099997,240,215687,1
22.399972,60,79,-1,60,0.000000,240,215687,1
22.500004,60,79,-1,60,0.100032,240,215687,1
22.500004,60,79,-1,60,0.000000,240,215687,1
22.599993,60,79,-1,60,0.099989,240,215687,1
22.599993,60,79,-1,60,0.000000,240,215687,1
22.699986,60,79,-1,60,0.099993,240,215687,1
22.899995,60,79,-1,60,0.200009,240,215687,1
22.899996,60,79,-1,60,0.000001,240,215687,1
23.000222,60,79,-1,60,0.100226,240,215687,1
23.000223,60,79,-1,60,0.000001,240,215687,1
24.700040,60,75,-1,60,1.699817,1,215687,1
24.700040,60,75,-1,60,0.000000,2,215687,1
24.700040,60,75,-1,60,0.000000,3,215687,1
24.700040,60,75,-1,60,0.000000,4,215687,1
24.700040,60,75,-1,60,0.000000,5,215687,1
24.700041,60,75,-1,60,0.000001,6,215687,1
24.700041,60,75,-1,60,0.000000,7,215687,1
24.700041,60,75,-1,60,0.000000,8,215687,1
24.700119,60,75,-1,60,0.000078,9,215687,1
24.700119,60,75,-1,60,0.000000,10,215687,1
24.700119,60,75,-1,60,0.000000,11,215687,1
24.700119,60,75,-1,60,0.000000,12,215687,1
24.700119,60,75,-1,60,0.000000,13,215687,1
24.700119,60,75,-1,60,0.000000,14,215687,1
24.700119,60,75,-1,60,0.000000,15,215687,1
24.700119,60,75,-1,60,0.000000,16,215687,1
24.700133,60,75,-1,60,0.000014,17,215687,1
24.700133,60,75,-1,60,0.000000,18,215687,1
24.700133,60,75,-1,60,0.000000,19,215687,1
24.899999,60,75,-1,60,0.199866,20,215687,1
25.799982,60,75,-1,60,0.899983,1,215687,1
25.799983,60,75,-1,60,0.000001,2,215687,1
25.799983,60,75,-1,60,0.000000,3,215687,1
25.799983,60,75,-1,60,0.000000,4,215687,1
25.799983,60,75,-1,60,0.000000,5,215687,1
25.799983,60,75,-1,60,0.000000,6,215687,1
25.799983,60,75,-1,60,0.000000,7,215687,1
25.799983,60,75,-1,60,0.000000,8,215687,1
25.800062,60,75,-1,60,0.000079,9,215687,1
25.800062,60,75,-1,60,0.000000,10,215687,1
25.800062,60,75,-1,60,0.000000,11,215687,1
25.800062,60,75,-1,60,0.000000,12,215687,1
25.800062,60,75,-1,60,0.000000,13,215687,1
25.800062,60,75,-1,60,0.000000,14,215687,1
25.800063,60,75,-1,60,0.000001,15,215687,1
25.800063,60,75,-1,60,0.000000,16,215687,1
25.800107,60,75,-1,60,0.000044,17,215687,1
25.800107,60,75,-1,60,0.000000,18,215687,1
25.800107,60,75,-1,60,0.000000,19,215687,1
25.800107,60,75,-1,60,0.000000,20,215687,1
26.899978,60,75,-1,60,1.099871,240,215687,1
26.899979,60,75,-1,60,0.000001,240,215687,1
27.000004,60,75,-1,60,0.100025,240,215687,1
27.000004,60,75,-1,60,0.000000,240,215687,1
27.099996,60,75,-1,60,0.099992,240,215687,1
27.099997,60,75,-1,60,0.000001,240,215687,1
27.199992,60,75,-1,60,0.099995,240,215687,1
27.199992,60,75,-1,60,0.000000,240,215687,1
27.299982,60,75,-1,60,0.099990,240,215687,1
27.299982,60,75,-1,60,0.000000,240,215687,1
27.400031,60,75,-1,60,0.100049,240,215687,1
27.400031,60,75,-1,60,0.000000,240,215687,1
27.499992,60,75,-1,60,0.099961,240,215687,1
27.499992,60,75,-1,60,0.000000,240,215687,1
27.599976,60,75,-1,60,0.099984,240,215687,1
27.599976,60,75,-1,60,0.000000,240,215687,1
27.699980,60,75,-1,60,0.100004,240,215687,1
27.699981,60,75,-1,60,0.000001,240,215687,1
27.799966,60,75,-1,60,0.099985,240,215687,1
27.799966,60,75,-1,60,0.000000,240,215687,1
27.899991,60,75,-1,60,0.100025,240,215687,1
27.899991,60,75,-1,60,0.000000,240,215687,1
28.000077,60,75,-1,60,0.100086,240,215687,1
28.000077,60,75,-1,60,0.000000,240,215687,1
28.099976,60,75,-1,60,0.099899,240,215687,1
28.099976,60,75,-1,60,0.000000,240,215687,1
28.200026,60,75,-1,60,0.100050,240,215687,1
28.200026,60,75,-1,60,0.000000,240,215687,1
28.300017,60,75,-1,60,0.099991,240,215687,1
28.300018,60,75,-1,60,0.000001,240,215687,1
28.700060,60,87,-1,60,0.400042,1,215687,1
28.700060,60,87,-1,60,0.000000,2,215687,1
29.500156,60,87,-1,60,0.800096,1,215687,1
29.500156,60,87,-1,60,0.000000,2,215687,1
30.500006,60,87,-1,60,0.999850,240,215687,1
30.599997,60,87,-1,60,0.099991,240,215687,1
30.599997,60,87,-1,60,0.000000,240,215687,1
30.700002,60,87,-1,60,0.100005,240,215687,1
30.700003,60,87,-1,60,0.000001,240,215687,1
30.799990,60,87,-1,60,0.099987,240,215687,1
30.799990,60,87,-1,60,0.000000,240,215687,1
30.900018,60,87,-1,60,0.100028,240,215687,1
30.900018,60,87,-1,60,0.000000,240,215687,1
31.000004,60,87,-1,60,0.099986,240,215687,1
31.000004,60,87,-1,60,0.000000,240,215687,1
31.100028,60,87,-1,60,0.100024,240,215687,1
31.100150,60,87,-1,60,0.000122,240,215687,1
31.199979,60,87,-1,60,0.099829,240,215687,1
31.199979,60,87,-1,60,0.000000,240,215687,1
31.299972,60,87,-1,60,0.099993,240,215687,1
31.399990,60,87,-1,60,0.100018,240,215687,1
31.399990,60,87,-1,60,0.000000,240,215687,1
31.499987,60,87,-1,60,0.099997,240,215687,1
31.499987,60,87,-1,60,0.000000,240,215687,1
31.599996,60,87,-1,60,0.100009,240,215687,1
31.599996,60,87,-1,60,0.000000,240,215687,1
31.700006,60,87,-1,60,0.100010,240,215687,1
31.700091,60,87,-1,60,0.000085,240,215687,1
31.799980,60,87,-1,60,0.099889,240,215687,1
31.799980,60,87,-1,60,0.000000,240,215687,1
31.899989,60,87,-1,60,0.100009,240,215687,1
31.899989,60,87,-1,60,0.000000,240,215687,1
