t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
10.657402,60,71,-1,60,0.014345,238,265485,1
10.699357,60,71,-1,60,0.041955,238,265485,1
10.764838,60,71,-1,60,0.065481,238,265485,1
10.764879,60,71,-1,60,0.000041,238,265485,1
10.799925,60,71,-1,60,0.035046,238,265485,1
10.828266,60,71,-1,60,0.028341,238,265485,1
10.828375,60,71,-1,60,0.000109,238,265485,1
10.856843,60,71,-1,60,0.028468,238,265485,1
10.887544,60,71,-1,60,0.030701,238,265485,1
10.936028,60,71,-1,60,0.048484,238,265485,1
10.957736,60,71,-1,60,0.021708,238,265485,1
11.019037,60,71,-1,60,0.061301,238,265485,1
11.040150,60,71,-1,60,0.021113,238,265485,1
11.079719,60,71,-1,60,0.039569,238,265485,1
11.088404,60,71,-1,60,0.008685,238,265485,1
11.109904,60,71,-1,60,0.021500,238,265485,1
11.155835,60,71,-1,60,0.045931,238,265485,1
11.166081,60,71,-1,60,0.010246,238,265485,1
11.217685,60,71,-1,60,0.051604,238,265485,1
11.229943,60,71,-1,60,0.012258,238,265485,1
12.589393,60,67,-1,60,1.359450,1,265485,1
12.596435,60,67,-1,60,0.007042,2,265485,1
12.600015,60,67,-1,60,0.003580,3,265485,1
12.604052,60,67,-1,60,0.004037,4,265485,1
12.606195,60,67,-1,60,0.002143,5,265485,1
13.059012,60,67,-1,60,0.452817,1,265485,1
13.059086,60,67,-1,60,0.000074,2,265485,1
13.059086,60,67,-1,60,0.000000,3,265485,1
13.059086,60,67,-1,60,0.000000,4,265485,1
13.059147,60,67,-1,60,0.000061,5,265485,1
13.879174,60,67,-1,60,0.820027,238,265485,1
13.890230,60,67,-1,60,0.011056,238,265485,1
13.904333,60,67,-1,60,0.014103,238,265485,1
13.916067,60,67,-1,60,0.011734,238,265485,1
13.933048,60,67,-1,60,0.016981,238,265485,1
13.939192,60,67,-1,60,0.006144,238,265485,1
13.950435,60,67,-1,60,0.011243,238,265485,1
13.958743,60,67,-1,60,0.008308,238,265485,1
14.036066,60,67,-1,60,0.077323,238,265485,1
14.036066,60,67,-1,60,0.000000,238,265485,1
14.036066,60,67,-1,60,0.000000,238,265485,1
14.036476,60,67,-1,60,0.000410,238,265485,1
14.036476,60,67,-1,60,0.000000,238,265485,1
14.038421,60,67,-1,60,0.001945,238,265485,1
14.052660,60,67,-1,60,0.014239,238,265485,1
14.068696,60,67,-1,60,0.016036,238,265485,1
14.088195,60,67,-1,60,0.019499,238,265485,1
14.097414,60,67,-1,60,0.009219,238,265485,1
14.107095,60,67,-1,60,0.009681,238,265485,1
14.114679,60,67,-1,60,0.007584,238,265485,1
14.131686,60,67,-1,60,0.017007,238,265485,1
14.144082,60,67,-1,60,0.012396,238,265485,1
14.155227,60,67,-1,60,0.011145,238,265485,1
14.235060,60,67,-1,60,0.079833,238,265485,1
14.253715,60,67,-1,60,0.018655,238,265485,1
14.259245,60,67,-1,60,0.005530,238,265485,1
14.283616,60,67,-1,60,0.024371,238,265485,1
14.298204,60,67,-1,60,0.014588,238,265485,1
14.301784,60,67,-1,60,0.003580,238,265485,1
14.314112,60,67,-1,60,0.012328,238,265485,1
14.592905,60,79,-1,60,0.278793,1,265485,1
14.594228,60,79,-1,60,0.001323,2,265485,1
14.598681,60,79,-1,60,0.004453,3,265485,1
14.604070,60,79,-1,60,0.005389,4,265485,1
14.604070,60,79,-1,60,0.000000,5,265485,1
15.047870,60,79,-1,60,0.443800,1,265485,1
15.052715,60,79,-1,60,0.004845,2,265485,1
15.127085,60,79,-1,60,0.074370,4,265485,1
15.127085,60,79,-1,60,0.000000,5,265485,1
15.919564,60,79,-1,60,0.792479,238,265485,1
15.928008,60,79,-1,60,0.008444,238,265485,1
15.940780,60,79,-1,60,0.012772,238,265485,1
15.952329,60,79,-1,60,0.011549,238,265485,1
15.968481,60,79,-1,60,0.016152,238,265485,1
15.979770,60,79,-1,60,0.011289,238,265485,1
16.085131,60,79,-1,60,0.105361,238,265485,1
16.085131,60,79,-1,60,0.000000,238,265485,1
16.088491,60,79,-1,60,0.003360,238,265485,1
16.090296,60,79,-1,60,0.001805,238,265485,1
16.116952,60,79,-1,60,0.026656,238,265485,1
16.120993,60,79,-1,60,0.004041,238,265485,1
16.127978,60,79,-1,60,0.006985,238,265485,1
16.140871,60,79,-1,60,0.012893,238,265485,1
16.158315,60,79,-1,60,0.017444,238,265485,1
16.166399,60,79,-1,60,0.008084,238,265485,1
16.175472,60,79,-1,60,0.009073,238,265485,1
16.182434,60,79,-1,60,0.006962,238,265485,1
16.188511,60,79,-1,60,0.006077,238,265485,1
16.198888,60,79,-1,60,0.010377,238,265485,1
16.214476,60,79,-1,60,0.015588,238,265485,1
16.236890,60,79,-1,60,0.022414,238,265485,1
16.251310,60,79,-1,60,0.014420,238,265485,1
16.258730,60,79,-1,60,0.007420,238,265485,1
16.317081,60,79,-1,60,0.058351,238,265485,1
16.328850,60,79,-1,60,0.011769,238,265485,1
16.359383,60,79,-1,60,0.030533,238,265485,1
16.368335,60,79,-1,60,0.008952,238,265485,1
16.387783,60,79,-1,60,0.019448,238,265485,1
16.401687,60,79,-1,60,0.013904,238,265485,1
17.577339,60,75,-1,60,1.175652,1,265485,1
17.577339,60,75,-1,60,0.000000,2,265485,1
17.582696,60,75,-1,60,0.005357,3,265485,1
17.584280,60,75,-1,60,0.001584,4,265485,1
17.588600,60,75,-1,60,0.004320,5,265485,1
18.111057,60,75,-1,60,0.522457,1,265485,1
18.111057,60,75,-1,60,0.000000,2,265485,1
18.111057,60,75,-1,60,0.000000,3,265485,1
18.111057,60,75,-1,60,0.000000,4,265485,1
18.111057,60,75,-1,60,0.000000,5,265485,1
18.970575,60,75,-1,60,0.859518,238,265485,1
18.985921,60,75,-1,60,0.015346,238,265485,1
19.033258,60,75,-1,60,0.047337,238,265485,1
19.091170,60,75,-1,60,0.057912,238,265485,1
19.138766,60,75,-1,60,0.047596,238,265485,1
19.138766,60,75,-1,60,0.000000,238,265485,1
19.138856,60,75,-1,60,0.000090,238,265485,1
19.148423,60,75,-1,60,0.009567,238,265485,1
19.169788,60,75,-1,60,0.021365,238,265485,1
19.185721,60,75,-1,60,0.015933,238,265485,1
19.209526,60,75,-1,60,0.023805,238,265485,1
19.230654,60,75,-1,60,0.021128,238,265485,1
19.243751,60,75,-1,60,0.013097,238,265485,1
19.259640,60,75,-1,60,0.015889,238,265485,1
19.269171,60,75,-1,60,0.009531,238,265485,1
19.283119,60,75,-1,60,0.013948,238,265485,1
19.291869,60,75,-1,60,0.008750,238,265485,1
19.299786,60,75,-1,60,0.007917,238,265485,1
19.311352,60,75,-1,60,0.011566,238,265485,1
19.333545,60,75,-1,60,0.022193,238,265485,1
19.335302,60,75,-1,60,0.001757,238,265485,1
19.349273,60,75,-1,60,0.013971,238,265485,1
19.373277,60,75,-1,60,0.024004,238,265485,1
19.389453,60,75,-1,60,0.016176,238,265485,1
19.411130,60,75,-1,60,0.021677,238,265485,1
19.426586,60,75,-1,60,0.015456,238,265485,1
19.446602,60,75,-1,60,0.020016,238,265485,1
19.466331,60,75,-1,60,0.019729,238,265485,1
19.481789,60,75,-1,60,0.015458,238,265485,1
19.498186,60,75,-1,60,0.016397,238,265485,1
20.133655,60,87,-1,60,0.635469,1,265485,1
20.133655,60,87,-1,60,0.000000,2,265485,1
20.134536,60,87,-1,60,0.000881,4,265485,1
20.134536,60,87,-1,60,0.000000,5,265485,1
20.558006,60,87,-1,60,0.423470,1,265485,1
20.565776,60,87,-1,60,0.007770,4,265485,1
21.584026,60,87,-1,60,1.018250,238,265485,1
21.599395,60,87,-1,60,0.015369,238,265485,1
21.625466,60,87,-1,60,0.026071,238,265485,1
21.637769,60,87,-1,60,0.012303,238,265485,1
21.657938,60,87,-1,60,0.020169,238,265485,1
21.679603,60,87,-1,60,0.021665,238,265485,1
21.701075,60,87,-1,60,0.021472,238,265485,1
21.717680,60,87,-1,60,0.016605,238,265485,1
21.740766,60,87,-1,60,0.023086,238,265485,1
21.758548,60,87,-1,60,0.017782,238,265485,1
21.797092,60,87,-1,60,0.038544,238,265485,1
