t,nxt,plen,icmpv6_type,l4,iat,hlim,flow,label
5.176898,60,59,-1,60,0.005257,2,246987,1
5.177877,60,59,-1,60,0.000979,3,246987,1
6.186106,60,59,-1,60,1.008229,245,246987,1
6.200318,60,59,-1,60,0.014212,245,246987,1
6.213861,60,59,-1,60,0.013543,245,246987,1
6.225790,60,59,-1,60,0.011929,245,246987,1
6.237973,60,59,-1,60,0.012183,245,246987,1
6.249908,60,59,-1,60,0.011935,245,246987,1
6.261941,60,59,-1,60,0.012033,245,246987,1
6.273885,60,59,-1,60,0.011944,245,246987,1
6.286017,60,59,-1,60,0.012132,245,246987,1
6.297973,60,59,-1,60,0.011956,245,246987,1
6.309939,60,59,-1,60,0.011966,245,246987,1
6.321824,60,59,-1,60,0.011885,245,246987,1
6.333912,60,59,-1,60,0.012088,245,246987,1
6.346012,60,59,-1,60,0.012100,245,246987,1
6.357977,60,59,-1,60,0.011965,245,246987,1
6.370083,60,59,-1,60,0.012106,245,246987,1
6.382255,60,59,-1,60,0.012172,245,246987,1
6.394239,60,59,-1,60,0.011984,245,246987,1
6.406171,60,59,-1,60,0.011932,245,246987,1
6.418328,60,59,-1,60,0.012157,245,246987,1
6.430376,60,59,-1,60,0.012048,245,246987,1
6.442199,60,59,-1,60,0.011823,245,246987,1
6.454037,60,59,-1,60,0.011838,245,246987,1
6.466129,60,59,-1,60,0.012092,245,246987,1
6.478362,60,59,-1,60,0.012233,245,246987,1
6.490152,60,59,-1,60,0.011790,245,246987,1
6.501899,60,59,-1,60,0.011747,245,246987,1
6.513748,60,59,-1,60,0.011849,245,246987,1
6.525809,60,59,-1,60,0.012061,245,246987,1
6.537843,60,59,-1,60,0.012034,245,246987,1
6.831545,60,71,-1,60,0.293702,1,246987,1
6.836862,60,71,-1,60,0.005317,2,246987,1
7.383355,60,71,-1,60,0.546493,1,246987,1
7.388677,60,71,-1,60,0.005322,2,246987,1
8.395323,60,71,-1,60,1.006646,245,246987,1
8.414080,60,71,-1,60,0.018757,245,246987,1
8.427143,60,71,-1,60,0.013063,245,246987,1
8.439473,60,71,-1,60,0.012330,245,246987,1
8.451759,60,71,-1,60,0.012286,245,246987,1
8.464326,60,71,-1,60,0.012567,245,246987,1
8.477307,60,71,-1,60,0.012981,245,246987,1
8.491956,60,71,-1,60,0.014649,245,246987,1
8.506864,60,71,-1,60,0.014908,245,246987,1
8.522873,60,71,-1,60,0.016009,245,246987,1
8.537639,60,71,-1,60,0.014766,245,246987,1
8.552915,60,71,-1,60,0.015276,245,246987,1
8.569919,60,71,-1,60,0.017004,245,246987,1
8.585952,60,71,-1,60,0.016033,245,246987,1
8.602752,60,71,-1,60,0.016800,245,246987,1
8.617879,60,71,-1,60,0.015127,245,246987,1
8.633724,60,71,-1,60,0.015845,245,246987,1
8.649991,60,71,-1,60,0.016267,245,246987,1
8.666406,60,71,-1,60,0.016415,245,246987,1
8.686536,60,71,-1,60,0.020130,245,246987,1
8.702322,60,71,-1,60,0.015786,245,246987,1
8.717527,60,71,-1,60,0.015205,245,246987,1
8.734227,60,71,-1,60,0.016700,245,246987,1
8.749145,60,71,-1,60,0.014918,245,246987,1
8.762861,60,71,-1,60,0.013716,245,246987,1
8.776010,60,71,-1,60,0.013149,245,246987,1
8.790150,60,71,-1,60,0.014140,245,246987,1
8.806332,60,71,-1,60,0.016182,245,246987,1
8.821214,60,71,-1,60,0.014882,245,246987,1
8.835405,60,71,-1,60,0.014191,245,246987,1
10.133605,60,67,-1,60,1.298200,1,246987,1
10.134762,60,67,-1,60,0.001157,2,246987,1
10.135856,60,67,-1,60,0.001094,3,246987,1
10.690263,60,67,-1,60,0.554407,1,246987,1
10.691304,60,67,-1,60,0.001041,2,246987,1
10.692417,60,67,-1,60,0.001113,3,246987,1
11.705945,60,67,-1,60,1.013528,245,246987,1
11.721485,60,67,-1,60,0.015540,245,246987,1
11.734589,60,67,-1,60,0.013104,245,246987,1
11.746771,60,67,-1,60,0.012182,245,246987,1
11.758742,60,67,-1,60,0.011971,245,246987,1
11.770655,60,67,-1,60,0.011913,245,246987,1
11.782959,60,67,-1,60,0.012304,245,246987,1
11.794926,60,67,-1,60,0.011967,245,246987,1
11.806819,60,67,-1,60,0.011893,245,246987,1
11.818893,60,67,-1,60,0.012074,245,246987,1
11.831087,60,67,-1,60,0.012194,245,246987,1
11.843257,60,67,-1,60,0.012170,245,246987,1
11.855326,60,67,-1,60,0.012069,245,246987,1
11.867213,60,67,-1,60,0.011887,245,246987,1
11.879488,60,67,-1,60,0.012275,245,246987,1
11.891569,60,67,-1,60,0.012081,245,246987,1
11.903458,60,67,-1,60,0.011889,245,246987,1
11.915439,60,67,-1,60,0.011981,245,246987,1
11.927639,60,67,-1,60,0.012200,245,246987,1
11.939714,60,67,-1,60,0.012075,245,246987,1
11.951767,60,67,-1,60,0.012053,245,246987,1
11.963772,60,67,-1,60,0.012005,245,246987,1
11.975949,60,67,-1,60,0.012177,245,246987,1
11.987930,60,67,-1,60,0.011981,245,246987,1
11.999956,60,67,-1,60,0.012026,245,246987,1
12.011870,60,67,-1,60,0.011914,245,246987,1
12.024150,60,67,-1,60,0.012280,245,246987,1
12.036065,60,67,-1,60,0.011915,245,246987,1
12.048191,60,67,-1,60,0.012126,245,246987,1
12.060099,60,67,-1,60,0.011908,245,246987,1
12.364139,60,79,-1,60,0.304040,1,246987,1
12.369364,60,79,-1,60,0.005225,2,246987,1
12.915377,60,79,-1,60,0.546013,1,246987,1
12.920643,60,79,-1,60,0.005266,2,246987,1
14.032815,60,79,-1,60,1.112172,245,246987,1
14.046464,60,79,-1,60,0.013649,245,246987,1
14.058687,60,79,-1,60,0.012223,245,246987,1
14.070924,60,79,-1,60,0.012237,245,246987,1
14.083562,60,79,-1,60,0.012638,245,246987,1
14.095980,60,79,-1,60,0.012418,245,246987,1
14.108128,60,79,-1,60,0.012148,245,246987,1
14.120471,60,79,-1,60,0.012343,245,246987,1
14.134535,60,79,-1,60,0.014064,245,246987,1
14.146763,60,79,-1,60,0.012228,245,246987,1
14.158979,60,79,-1,60,0.012216,245,246987,1
14.171093,60,79,-1,60,0.012114,245,246987,1
14.183446,60,79,-1,60,0.012353,245,246987,1
14.195817,60,79,-1,60,0.012371,245,246987,1
14.207988,60,79,-1,60,0.012171,245,246987,1
14.220236,60,79,-1,60,0.012248,245,246987,1
14.233500,60,79,-1,60,0.013264,245,246987,1
14.246447,60,79,-1,60,0.012947,245,246987,1
14.258579,60,79,-1,60,0.012132,245,246987,1
14.270652,60,79,-1,60,0.012073,245,246987,1
14.283161,60,79,-1,60,0.012509,245,246987,1
14.295230,60,79,-1,60,0.012069,245,246987,1
14.307289,60,79,-1,60,0.012059,245,246987,1
14.319412,60,79,-1,60,0.012123,245,246987,1
14.332241,60,79,-1,60,0.012829,245,246987,1
14.344314,60,79,-1,60,0.012073,245,246987,1
14.357529,60,79,-1,60,0.013215,245,246987,1
14.370507,60,79,-1,60,0.012978,245,246987,1
14.382946,60,79,-1,60,0.012439,245,246987,1
14.394966,60,79,-1,60,0.012020,245,246987,1
15.689318,60,75,-1,60,1.294352,1,246987,1
15.690513,60,75,-1,60,0.001195,2,246987,1
15.691683,60,75,-1,60,0.001170,3,246987,1
16.237468,60,75,-1,60,0.545785,1,246987,1
16.238576,60,75,-1,60,0.001108,2,246987,1
16.239698,60,75,-1,60,0.001122,3,246987,1
17.249496,60,75,-1,60,1.009798,245,246987,1
17.262691,60,75,-1,60,0.013195,245,246987,1
17.274604,60,75,-1,60,0.011913,245,246987,1
17.286517,60,75,-1,60,0.011913,245,246987,1
17.298486,60,75,-1,60,0.011969,245,246987,1
17.310604,60,75,-1,60,0.012118,245,246987,1
17.322448,60,75,-1,60,0.011844,245,246987,1
17.334465,60,75,-1,60,0.012017,245,246987,1
17.346418,60,75,-1,60,0.011953,245,246987,1
17.358708,60,75,-1,60,0.012290,245,246987,1
17.370542,60,75,-1,60,0.011834,245,246987,1
17.382532,60,75,-1,60,0.011990,245,246987,1
17.394477,60,75,-1,60,0.011945,245,246987,1
17.406777,60,75,-1,60,0.012300,245,246987,1
17.418767,60,75,-1,60,0.011990,245,246987,1
17.430634,60,75,-1,60,0.011867,245,246987,1
17.442466,60,75,-1,60,0.011832,245,246987,1
17.455089,60,75,-1,60,0.012623,245,246987,1
17.467030,60,75,-1,60,0.011941,245,246987,1
17.479021,60,75,-1,60,0.011991,245,246987,1
17.490944,60,75,-1,60,0.011923,245,246987,1
17.503071,60,75,-1,60,0.012127,245,246987,1
17.514957,60,75,-1,60,0.011886,245,246987,1
17.526823,60,75,-1,60,0.011866,245,246987,1
17.538719,60,75,-1,60,0.011896,245,246987,1
17.550876,60,75,-1,60,0.012157,245,246987,1
17.562850,60,75,-1,60,0.011974,245,246987,1
17.574789,60,75,-1,60,0.011939,245,246987,1
17.586775,60,75,-1,60,0.011986,245,246987,1
17.598826,60,75,-1,60,0.012051,245,246987,1
17.891307,60,87,-1,60,0.292481,1,246987,1
17.896684,60,87,-1,60,0.005377,2,246987,1
18.443348,60,87,-1,60,0.546664,1,246987,1
18.448652,60,87,-1,60,0.005304,2,246987,1
19.454952,60,87,-1,60,1.006300,245,246987,1
19.468056,60,87,-1,60,0.013104,245,246987,1
19.481382,60,87,-1,60,0.013326,245,246987,1
19.494410,60,87,-1,60,0.013028,245,246987,1
19.506510,60,87,-1,60,0.012100,245,246987,1
19.518515,60,87,-1,60,0.012005,245,246987,1
19.531045,60,87,-1,60,0.012530,245,246987,1
19.543233,60,87,-1,60,0.012188,245,246987,1
19.555336,60,87,-1,60,0.012103,245,246987,1
19.567400,60,87,-1,60,0.012064,245,246987,1
19.580293,60,87,-1,60,0.012893,245,246987,1
19.592429,60,87,-1,60,0.012136,245,246987,1
19.606040,60,87,-1,60,0.013611,245,246987,1
19.618209,60,87,-1,60,0.012169,245,246987,1
19.630669,60,87,-1,60,0.012460,245,246987,1
19.642767,60,87,-1,60,0.012098,245,246987,1
19.654894,60,87,-1,60,0.012127,245,246987,1
19.666956,60,87,-1,60,0.012062,245,246987,1
19.679378,60,87,-1,60,0.012422,245,246987,1
19.691640,60,87,-1,60,0.012262,245,246987,1
19.703727,60,87,-1,60,0.012087,245,246987,1
